Часть;Год;Команда;Соперник;Минуты;Схема;Забито;Пропущено;Удары;Удары в створ;Передачи;Точные передачи;Навесы;Точные навесы;Владение;xG;PPDA;Победитель;Проигравший
2;2016;Спартак;Зенит;95;4-3-3 (84.45%);2;5;11;6;292;230;17;2;42.2;1.15;10.83;Зенит;Спартак
2;2016;Спартак;Кубань;94;4-2-3-1 (100.0%);2;2;15;5;415;341;34;12;63.19;1.17;3.54;Ничья;Ничья
2;2016;Спартак;Ростов;95;5-3-2 (37.9%);0;2;11;1;587;493;15;4;67.28;0.9;4.5;Ростов;Спартак
2;2016;Спартак;Анжи;92;4-1-3-2 (79.19%);4;0;20;12;526;463;13;5;54.6;1.8;7.03;Спартак;Анжи
2;2016;Спартак;Амкар;94;4-1-3-2 (100.0%);2;1;16;5;539;455;25;10;68.28;2.78;3.45;Спартак;Амкар
2;2016;Спартак;ЦСКА;94;4-2-3-1 (72.0%);0;1;11;4;368;269;19;4;47.69;0.31;10.3;ЦСКА;Спартак
1;2015;Спартак;КС;96;4-3-3 (73.59%);1;0;14;5;493;427;18;9;49.78;1.65;9.47;Спартак;КС
1;2015;Спартак;Рубин;95;4-3-3 (89.55%);2;2;18;9;355;279;15;4;52.64;3.03;8.47;Ничья;Ничья
1;2015;Спартак;Краснодар;96;4-2-3-1 (100.0%);3;2;15;7;317;251;7;3;54.66;2.06;11.28;Спартак;Краснодар
1;2015;Спартак;Ахмат;95;5-4-1 (48.25%);1;2;5;2;344;271;15;3;42.33;0.71;9.37;Ахмат;Спартак
1;2015;Спартак;Урал;94;4-2-3-1 (100.0%);0;1;15;4;502;430;22;6;50.96;0.84;8.73;Урал;Спартак
1;2015;Спартак;Динамо;94;4-2-3-1 (86.06%);3;2;10;5;476;390;13;4;62.91;1.53;5.24;Спартак;Динамо
1;2015;Спартак;Локомотив;95;3-5-2 (48.51%);1;2;16;7;549;470;27;4;61.33;1.87;7.16;Локомотив;Спартак
1;2015;Спартак;Мордовия;95;5-3-2 (100.0%);1;0;12;6;437;415;12;8;94.46;1.05;0;Спартак;Мордовия
1;2015;Спартак;Зенит;96;5-3-2 (80.38%);2;2;17;6;390;316;15;9;49.73;1.21;5.27;Ничья;Ничья
1;2015;Спартак;Кубань;95;4-2-3-1 (49.75%);0;3;15;9;418;320;22;6;57.72;1.74;6.7;Кубань;Спартак
1;2015;Спартак;Ростов;99;4-2-3-1 (100.0%);1;0;11;1;427;342;8;6;48.36;0.55;8.66;Спартак;Ростов
1;2015;Спартак;Анжи;95;4-3-1-2 (100.0%);1;2;20;6;567;483;28;15;67.26;3.22;3.21;Анжи;Спартак
1;2015;Спартак;Амкар;93;4-1-3-2 (63.89%);3;1;11;6;468;381;18;6;52.93;1.44;8.11;Спартак;Амкар
1;2015;Спартак;ЦСКА;114;3-5-2 (100.0%);1;2;15;6;456;386;25;14;58.31;2.86;4.68;ЦСКА;Спартак
1;2015;Спартак;КС;93;3-4-1-2 (100.0%);2;0;12;5;489;407;13;4;61.06;1.13;7.84;Спартак;КС
1;2015;Спартак;Рубин;94;4-2-3-1 (70.01%);1;0;20;7;416;351;20;8;55.72;2.54;6.03;Спартак;Рубин
1;2015;Спартак;Краснодар;98;4-2-3-1 (100.0%);1;0;13;4;327;254;13;3;40.08;1.4;9.6;Спартак;Краснодар
1;2015;Спартак;Уфа;96;4-2-3-1 (82.58%);2;2;31;9;513;435;15;5;71.06;3.52;4.32;Ничья;Ничья
2;2017;Томь;Краснодар;92;5-3-2 (100.0%);1;5;4;2;216;156;1;1;30.3;0.8;13.12;Краснодар;Томь
2;2017;Томь;КС;92;3-5-2 (100.0%);0;2;9;0;487;393;11;3;58.07;0.28;6.81;КС;Томь
2;2017;Томь;Ахмат;93;3-5-2 (100.0%);1;2;6;2;411;346;4;0;49.58;0.29;6.63;Ахмат;Томь
2;2017;Томь;Спартак;93;3-5-2 (100.0%);0;1;8;1;375;305;8;2;47.62;0.54;12.52;Спартак;Томь
2;2017;Томь;Зенит;92;3-5-2 (100.0%);0;2;4;0;275;222;5;1;34.89;0.2;12.04;Зенит;Томь
2;2017;Томь;Анжи;99;5-3-2 (100.0%);3;3;9;3;265;210;4;3;37.49;0.97;8.57;Ничья;Ничья
2;2017;Томь;Оренбург;94;3-5-2 (100.0%);1;2;8;1;299;228;6;2;49.06;0.35;9.3;Оренбург;Томь
2;2017;Томь;Урал;94;5-3-2 (77.26%);0;1;10;1;266;200;10;4;37.85;0.19;10.48;Урал;Томь
2;2017;Томь;Рубин;92;3-5-2 (100.0%);2;2;2;2;265;187;5;1;38.26;0.91;8;Ничья;Ничья
2;2017;Томь;Арсенал;92;3-5-2 (100.0%);0;3;6;0;368;288;9;4;51.02;0.13;6.18;Арсенал;Томь
2;2017;Томь;Амкар;93;5-3-2 (100.0%);1;0;6;3;255;196;10;3;38.86;0.23;7.09;Томь;Амкар
2;2017;Томь;ЦСКА;91;5-3-2 (18.67%);0;4;5;2;346;292;5;1;36.04;0.28;18.35;ЦСКА;Томь
1;2016;Томь;Уфа;94;4-4-1-1 (97.04%);0;1;14;4;280;206;10;1;39.14;0.78;8.48;Уфа;Томь
1;2016;Томь;Локомотив;94;4-4-1-1 (69.5%);1;6;10;3;235;168;5;2;35.93;0.94;10.63;Локомотив;Томь
1;2016;Томь;КС;92;4-2-3-1 (32.5%);0;3;8;2;245;162;12;1;33.46;0.2;6.82;КС;Томь
1;2016;Томь;Ахмат;95;4-4-1-1 (100.0%);0;0;2;0;247;186;3;1;34.73;0.02;8.05;Ничья;Ничья
1;2016;Томь;Спартак;94;5-3-2 (63.89%);0;1;6;2;298;215;11;3;40.7;0.27;6.17;Спартак;Томь
1;2016;Томь;Зенит;93;4-4-1-1 (100.0%);0;1;8;2;292;211;14;2;31.6;0.34;6.95;Зенит;Томь
1;2016;Томь;Анжи;94;5-3-2 (78.71%);0;3;15;3;398;321;25;10;50.81;0.99;6.08;Анжи;Томь
1;2016;Томь;Оренбург;94;3-5-1-1 (88.2%);1;3;10;5;366;286;14;4;66.92;1.59;5.33;Оренбург;Томь
1;2016;Томь;Урал;95;3-5-1-1 (100.0%);1;1;10;4;353;276;16;6;44.8;1.4;7.67;Ничья;Ничья
1;2016;Томь;Рубин;91;5-3-2 (93.44%);1;2;11;4;323;242;13;3;50.35;0.86;6.58;Рубин;Томь
1;2016;Томь;Арсенал;95;5-4-1 (100.0%);1;0;5;2;264;196;14;3;37.88;0.29;10.26;Томь;Арсенал
1;2016;Томь;Амкар;92;5-3-2 (100.0%);0;1;11;4;360;276;12;3;49.89;0.65;8.43;Амкар;Томь
1;2016;Томь;ЦСКА;95;5-3-2 (81.29%);0;1;10;3;327;255;14;4;48.89;0.72;8.18;ЦСКА;Томь
1;2016;Томь;Ростов;95;3-5-2 (100.0%);0;3;11;3;404;337;19;5;56.22;0.9;6.26;Ростов;Томь
1;2016;Томь;Уфа;95;4-2-3-1 (71.98%);1;0;9;2;276;209;8;2;47.05;0.55;6.88;Томь;Уфа
1;2016;Томь;Локомотив;96;4-2-3-1 (82.68%);2;2;7;6;277;228;9;2;39.57;0.8;10.13;Ничья;Ничья
1;2016;Томь;Краснодар;95;4-1-4-1 (49.98%);0;3;8;2;251;192;16;4;36.07;0.09;16.14;Краснодар;Томь
1;2018;ЦСКА;Енисей;95;3-5-2 (58.36%);2;1;19;5;481;396;10;1;53.82;1.3;15;ЦСКА;Енисей
1;2018;ЦСКА;Ростов;92;3-5-2 (94.72%);0;0;9;6;363;290;16;8;51.07;1.49;5.51;Ничья;Ничья
1;2018;ЦСКА;Ахмат;96;3-5-2 (100.0%);2;0;9;3;458;383;11;4;53.59;1.18;8.03;ЦСКА;Ахмат
1;2018;ЦСКА;Зенит;95;3-5-2 (100.0%);2;0;10;5;305;244;10;4;43.32;1.45;11.03;ЦСКА;Зенит
1;2018;ЦСКА;Динамо;96;4-3-1-2 (75.09%);0;0;17;2;487;399;25;7;58.56;2.21;6.27;Ничья;Ничья
1;2018;ЦСКА;Краснодар;94;4-2-3-1 (58.77%);1;2;15;4;405;329;9;1;45.15;0.82;8.51;Краснодар;ЦСКА
1;2018;ЦСКА;Анжи;93;3-4-2-1 (77.25%);2;0;10;4;689;606;6;1;63.65;1.36;6.85;ЦСКА;Анжи
1;2018;ЦСКА;Локомотив;94;4-2-3-1 (85.53%);0;1;10;3;518;445;10;3;61.96;0.76;6.22;Локомотив;ЦСКА
1;2018;ЦСКА;Оренбург;93;4-2-3-1 (69.17%);1;0;16;3;532;457;10;7;57.25;1.34;6.69;ЦСКА;Оренбург
1;2018;ЦСКА;Спартак;93;3-5-2 (76.63%);1;1;14;2;414;332;18;10;50.24;0.9;7.09;Ничья;Ничья
1;2018;ЦСКА;Уфа;94;3-4-2-1 (51.07%);3;0;13;6;436;347;5;1;49.15;1.74;14.14;ЦСКА;Уфа
1;2018;ЦСКА;Урал;94;3-5-2 (82.87%);4;0;22;10;464;402;15;8;50.96;1.99;11.13;ЦСКА;Урал
1;2018;ЦСКА;Рубин;99;3-5-2 (100.0%);1;1;14;4;516;433;16;7;60.04;0.8;8.45;Ничья;Ничья
1;2018;ЦСКА;Арсенал;96;3-5-2 (83.45%);3;0;23;9;335;265;9;5;50.44;2.39;5.23;ЦСКА;Арсенал
1;2018;ЦСКА;Енисей;95;3-5-2 (54.89%);1;1;10;3;379;292;11;3;45.11;1.21;7.67;Ничья;Ничья
1;2018;ЦСКА;Ростов;96;3-5-2 (95.11%);0;1;10;1;457;362;22;7;59.58;1.22;5.22;Ростов;ЦСКА
1;2018;ЦСКА;КС;95;3-4-2-1 (53.13%);0;0;13;3;440;376;14;4;52.5;1.37;8.02;Ничья;Ничья
2;2018;ЦСКА;Анжи;93;3-4-2-1 (49.38%);2;1;15;6;593;527;12;3;59.15;1.18;7.84;ЦСКА;Анжи
2;2018;ЦСКА;Арсенал;91;3-4-2-1 (33.32%);6;0;15;8;603;529;7;3;53.89;2.86;14;ЦСКА;Арсенал
2;2018;ЦСКА;Зенит;96;3-5-2 (83.52%);0;0;9;2;353;277;16;8;45.08;0.65;10.48;Ничья;Ничья
2;2018;ЦСКА;Краснодар;94;3-5-2 (73.45%);2;1;21;6;445;365;6;0;52.55;1.09;11.24;ЦСКА;Краснодар
2;2018;ЦСКА;Амкар;92;3-4-2-1 (100.0%);3;0;16;6;687;622;17;7;68.45;1;7.04;ЦСКА;Амкар
2;2018;ЦСКА;Уфа;94;3-4-3 (48.26%);1;1;17;5;495;397;22;4;57;1.49;9.6;Ничья;Ничья
2;2018;ЦСКА;Динамо;95;4-3-2-1 (60.93%);1;2;16;4;448;379;39;17;58.64;2.26;4.89;Динамо;ЦСКА
2;2018;ЦСКА;Ростов;94;3-4-2-1 (91.37%);2;1;12;2;356;269;12;2;55.54;2.02;7.74;ЦСКА;Ростов
2;2018;ЦСКА;Ахмат;93;4-2-3-1 (58.44%);3;0;16;8;345;267;11;3;41.68;2.52;9.03;ЦСКА;Ахмат
2;2018;ЦСКА;Урал;93;3-5-2 (56.02%);1;0;12;5;500;400;19;3;54.14;1.27;4.47;ЦСКА;Урал
1;2017;ЦСКА;Спартак;100;3-4-2-1 (87.77%);0;3;12;3;565;487;14;6;64.67;0.55;10.08;Спартак;ЦСКА
1;2017;ЦСКА;Тосно;91;3-4-2-1 (100.0%);6;0;16;10;635;552;16;4;70.03;3.68;5.48;ЦСКА;Тосно
1;2017;ЦСКА;Рубин;94;3-4-2-1 (100.0%);1;0;9;3;414;319;9;2;47.28;1.95;7.89;ЦСКА;Рубин
1;2017;ЦСКА;СКА;94;3-4-2-1 (24.86%);4;2;24;9;587;498;24;8;64.13;2.69;5.3;ЦСКА;СКА
1;2017;ЦСКА;Локомотив;93;3-4-3 (54.05%);2;2;7;3;430;353;16;3;53.43;0.66;7.09;Ничья;Ничья
1;2017;ЦСКА;Арсенал;95;3-5-2 (49.31%);0;1;8;4;426;351;16;5;50.28;0.51;10.56;Арсенал;ЦСКА
1;2017;ЦСКА;Зенит;96;3-5-1-1 (100.0%);0;0;14;4;351;276;18;8;49.57;0.88;6.25;Ничья;Ничья
1;2017;ЦСКА;Краснодар;95;5-3-2 (100.0%);1;0;16;2;302;228;7;2;37.02;1.44;9.41;ЦСКА;Краснодар
1;2017;ЦСКА;Уфа;94;4-2-3-1 (67.76%);0;0;18;4;511;435;6;3;58.51;1.54;8.07;Ничья;Ничья
1;2017;ЦСКА;Динамо;94;3-5-2 (97.13%);0;0;14;7;496;408;11;4;54.53;0.62;8.44;Ничья;Ничья
1;2017;ЦСКА;Ростов;94;3-5-2 (100.0%);2;0;12;6;501;429;9;3;53.35;1.24;10.43;ЦСКА;Ростов
1;2017;ЦСКА;Амкар;96;3-5-2 (100.0%);1;0;9;4;502;397;16;3;58.22;0.91;6.17;ЦСКА;Амкар
1;2017;ЦСКА;Ахмат;97;3-5-2 (32.67%);0;1;23;5;632;549;24;7;73.53;1.43;4.76;Ахмат;ЦСКА
1;2017;ЦСКА;Урал;93;3-5-2 (100.0%);0;0;10;3;397;332;15;3;49.89;0.4;6.46;Ничья;Ничья
1;2017;ЦСКА;Спартак;98;3-5-2 (71.4%);2;1;12;5;280;215;16;5;48.54;1.13;8.88;ЦСКА;Спартак
1;2017;ЦСКА;Тосно;95;3-5-2 (100.0%);2;1;16;6;415;338;18;3;49.29;2.66;5.89;ЦСКА;Тосно
1;2017;ЦСКА;Рубин;96;3-5-2 (100.0%);1;2;21;7;577;502;36;19;66.31;1.19;5.61;Рубин;ЦСКА
1;2017;ЦСКА;СКА;93;3-4-3 (100.0%);2;0;17;7;707;637;15;3;63.83;2.16;7.18;ЦСКА;СКА
1;2017;ЦСКА;Локомотив;97;3-5-2 (100.0%);1;3;24;8;565;483;15;8;59.89;2.1;8.06;Локомотив;ЦСКА
1;2017;ЦСКА;Анжи;93;5-3-2 (100.0%);3;1;11;5;494;395;17;4;54.46;1.74;10.07;ЦСКА;Анжи
2;2017;ЦСКА;Анжи;91;3-5-2 (100.0%);4;0;16;6;635;569;13;1;69;1.81;5.74;ЦСКА;Анжи
2;2017;ЦСКА;Рубин;93;3-5-2 (100.0%);2;0;25;11;574;508;22;10;67.93;2.8;6.03;ЦСКА;Рубин
2;2017;ЦСКА;Арсенал;92;3-5-2 (100.0%);3;0;20;8;634;560;19;9;72.47;2.23;7.1;ЦСКА;Арсенал
2;2017;ЦСКА;Амкар;93;3-5-2 (100.0%);2;0;14;6;521;433;10;3;62.53;1.14;6.46;ЦСКА;Амкар
2;2017;ЦСКА;Спартак;98;3-5-2 (94.37%);1;2;18;7;384;313;15;7;57.96;1.83;7.75;Спартак;ЦСКА
2;2017;ЦСКА;Локомотив;91;5-3-2 (100.0%);4;0;14;6;379;293;9;1;47.96;0.85;11.44;ЦСКА;Локомотив
2;2017;ЦСКА;Уфа;94;3-5-2 (100.0%);2;0;20;9;490;392;24;10;54.95;1.17;13.42;ЦСКА;Уфа
2;2017;ЦСКА;Ростов;93;3-5-2 (100.0%);0;0;21;4;438;336;21;11;49.58;2.87;7.62;Ничья;Ничья
2;2017;ЦСКА;Краснодар;94;3-5-2 (100.0%);1;1;16;3;340;257;13;6;41.47;1.23;10.31;Ничья;Ничья
2;2017;ЦСКА;КС;93;3-5-2 (91.9%);2;1;20;4;469;399;19;3;50.28;0.93;9.03;ЦСКА;КС
2;2017;ЦСКА;Ахмат;95;3-5-2 (100.0%);1;0;15;8;474;372;15;4;48.36;1.85;8.73;ЦСКА;Ахмат
2;2017;ЦСКА;Томь;91;3-5-2 (100.0%);4;0;8;6;630;558;21;4;63.96;1.21;7.16;ЦСКА;Томь
2;2017;ЦСКА;Зенит;94;5-3-2 (79.84%);0;0;5;0;270;209;8;4;32.26;0.16;13.7;Ничья;Ничья
1;2016;ЦСКА;Урал;92;4-4-2 (48.9%);4;0;9;7;659;601;19;8;57.57;2.25;13.95;ЦСКА;Урал
1;2016;ЦСКА;Оренбург;93;4-2-3-1 (100.0%);2;0;12;5;487;391;17;8;54.9;1.71;6.35;ЦСКА;Оренбург
1;2016;ЦСКА;Рубин;95;4-4-2 (74.13%);0;0;11;5;440;361;14;4;61.03;0.83;4.82;Ничья;Ничья
1;2016;ЦСКА;Арсенал;96;4-2-3-1 (79.08%);1;0;18;1;549;449;16;6;65.84;1.12;5.91;ЦСКА;Арсенал
1;2016;ЦСКА;Амкар;96;4-2-3-1 (100.0%);2;2;12;3;475;376;19;6;56.14;1.27;4.53;Ничья;Ничья
1;2016;ЦСКА;Спартак;97;4-2-3-1 (100.0%);1;3;8;3;332;269;9;4;45.05;1.2;12.28;Спартак;ЦСКА
1;2016;ЦСКА;Локомотив;93;4-2-3-1 (100.0%);0;1;12;2;429;353;10;3;56.53;1.11;6.18;Локомотив;ЦСКА
1;2016;ЦСКА;Уфа;93;4-2-3-1 (100.0%);1;0;9;2;429;341;5;2;52.92;0.57;7.9;ЦСКА;Уфа
1;2016;ЦСКА;Ростов;95;4-2-3-1 (100.0%);0;2;12;1;442;356;15;2;59.95;0.49;6.94;Ростов;ЦСКА
1;2016;ЦСКА;Краснодар;94;4-2-3-1 (100.0%);1;1;11;4;509;428;31;12;59.25;0.81;7.63;Ничья;Ничья
1;2016;ЦСКА;КС;94;4-2-3-1 (96.68%);2;1;18;5;543;459;18;3;53.21;1.71;7.94;ЦСКА;КС
1;2016;ЦСКА;Ахмат;93;4-2-3-1 (100.0%);3;0;14;6;569;492;9;3;61.58;1.68;7.32;ЦСКА;Ахмат
1;2016;ЦСКА;Томь;95;4-2-3-1 (100.0%);1;0;12;6;385;300;12;5;51.11;2.16;7.86;ЦСКА;Томь
1;2016;ЦСКА;Зенит;96;4-2-3-1 (100.0%);1;1;12;3;333;268;9;4;37.95;0.82;11.21;Ничья;Ничья
1;2016;ЦСКА;Урал;96;4-2-3-1 (100.0%);1;0;17;2;618;541;20;8;68.74;1.46;4.29;ЦСКА;Урал
1;2016;ЦСКА;Оренбург;97;4-2-3-1 (100.0%);1;0;14;5;623;557;23;5;64.46;1.31;6.96;ЦСКА;Оренбург
1;2016;ЦСКА;Анжи;94;4-2-3-1 (100.0%);0;0;16;5;430;369;12;7;64.38;1.6;3.61;Ничья;Ничья
2;2016;ЦСКА;Рубин;96;4-2-3-1 (100.0%);1;0;13;4;452;367;14;2;50.18;0.82;6.62;ЦСКА;Рубин
2;2016;ЦСКА;Краснодар;93;4-2-3-1 (67.1%);2;0;11;3;312;233;4;0;38.18;0.86;10.92;ЦСКА;Краснодар
2;2016;ЦСКА;Уфа;93;4-2-3-1 (63.93%);3;1;12;7;599;520;23;4;71.2;1.94;6.87;ЦСКА;Уфа
2;2016;ЦСКА;Ахмат;96;4-2-3-1 (100.0%);1;0;12;5;455;382;13;3;58.38;1.91;6.62;ЦСКА;Ахмат
2;2016;ЦСКА;Урал;93;4-2-3-1 (100.0%);3;0;17;8;578;483;9;3;60.93;3.08;5.9;ЦСКА;Урал
2;2016;ЦСКА;Динамо;94;4-2-3-1 (100.0%);1;0;14;5;440;367;17;6;60.55;1.06;4.09;ЦСКА;Динамо
2;2016;ЦСКА;Локомотив;95;4-2-3-1 (100.0%);1;1;12;4;611;518;35;9;65.21;1.5;6.72;Ничья;Ничья
2;2016;ЦСКА;Мордовия;91;4-2-3-1 (100.0%);7;1;18;9;592;526;11;5;63.88;1.44;6.3;ЦСКА;Мордовия
2;2016;ЦСКА;Зенит;93;4-4-1-1 (100.0%);0;2;7;1;314;221;9;1;43.14;0.38;8.24;Зенит;ЦСКА
2;2016;ЦСКА;Кубань;93;4-2-3-1 (100.0%);2;0;17;7;554;460;19;10;66.39;2.76;4.98;ЦСКА;Кубань
2;2016;ЦСКА;Ростов;96;4-4-2 (67.08%);0;2;9;3;506;393;5;2;59.61;0.59;7.73;Ростов;ЦСКА
2;2016;ЦСКА;Спартак;94;4-2-3-1 (100.0%);1;0;16;9;383;299;17;4;52.31;1.81;5.21;ЦСКА;Спартак
1;2015;ЦСКА;Амкар;94;4-2-3-1 (100.0%);0;2;20;8;679;599;11;1;68.48;1.49;6.68;Амкар;ЦСКА
1;2015;ЦСКА;Анжи;97;4-2-3-1 (100.0%);1;1;7;3;612;536;17;7;65.87;0.78;5.66;Ничья;Ничья
1;2015;ЦСКА;КС;95;4-2-3-1 (64.13%);0;2;19;6;659;556;28;7;63.09;1.57;6.48;КС;ЦСКА
1;2015;ЦСКА;Краснодар;96;4-2-3-1 (100.0%);1;2;19;5;487;391;14;4;56.05;0.65;7.41;Краснодар;ЦСКА
1;2015;ЦСКА;Уфа;94;4-2-3-1 (100.0%);2;0;19;8;594;506;26;9;69.68;3;4;ЦСКА;Уфа
1;2015;ЦСКА;Ахмат;94;4-2-3-1 (100.0%);0;0;10;0;475;402;12;1;54.5;0.53;7.6;Ничья;Ничья
1;2015;ЦСКА;Урал;94;4-2-3-1 (100.0%);3;2;16;6;486;408;3;0;56.28;2.17;4.96;ЦСКА;Урал
1;2015;ЦСКА;Динамо;94;4-2-3-1 (100.0%);2;0;8;4;488;398;11;2;52.84;1.66;6.77;ЦСКА;Динамо
1;2015;ЦСКА;Локомотив;97;4-2-3-1 (100.0%);1;1;11;4;548;450;22;5;64.27;1.52;8.18;Ничья;Ничья
1;2015;ЦСКА;Мордовия;97;4-2-3-1 (12.43%);6;4;20;7;570;508;15;5;63.16;1.6;7.39;ЦСКА;Мордовия
1;2015;ЦСКА;Зенит;93;4-2-3-1 (91.99%);2;2;11;4;448;377;8;1;46.22;1.84;9.16;Ничья;Ничья
1;2015;ЦСКА;Кубань;96;4-2-3-1 (97.29%);1;0;13;3;490;418;10;1;60.3;1.95;7.95;ЦСКА;Кубань
1;2015;ЦСКА;Ростов;94;4-2-3-1 (100.0%);2;1;18;6;556;465;14;3;57.02;1.82;8.03;ЦСКА;Ростов
1;2015;ЦСКА;Спартак;93;4-2-3-1 (96.01%);2;1;14;7;327;271;8;2;41.69;1.62;10.35;ЦСКА;Спартак
1;2015;ЦСКА;Амкар;95;4-2-3-1 (100.0%);2;0;17;5;618;561;4;0;58.24;1.72;7.71;ЦСКА;Амкар
1;2015;ЦСКА;Анжи;94;4-2-3-1 (100.0%);1;0;15;4;476;407;15;6;55.68;1.19;5.58;ЦСКА;Анжи
1;2015;ЦСКА;Рубин;94;4-2-3-1 (100.0%);1;0;27;11;646;569;26;6;67.48;1.6;4.78;ЦСКА;Рубин
1;2018;Уфа;Краснодар;96;5-3-2 (100.0%);1;1;4;2;221;164;8;4;23.87;0.39;16.12;Ничья;Ничья
1;2018;Уфа;Анжи;95;3-4-2-1 (24.22%);0;0;12;5;450;362;23;4;55.36;0.86;7.97;Ничья;Ничья
1;2018;Уфа;Оренбург;92;5-4-1 (63.39%);0;1;1;0;401;338;9;2;42.63;0.15;13.23;Оренбург;Уфа
1;2018;Уфа;Спартак;93;5-4-1 (100.0%);2;0;14;4;419;325;22;8;37.58;1.54;9.73;Уфа;Спартак
1;2018;Уфа;КС;95;5-4-1 (47.27%);1;2;16;4;527;440;16;7;58.22;2.08;10.92;КС;Уфа
1;2018;Уфа;Урал;95;5-4-1 (100.0%);1;1;13;3;262;192;7;2;38.06;0.84;11.32;Ничья;Ничья
1;2018;Уфа;Рубин;95;5-4-1 (100.0%);0;0;15;8;491;395;23;8;54.28;1.37;6.66;Ничья;Ничья
1;2018;Уфа;Арсенал;98;3-4-2-1 (59.54%);1;1;4;1;320;239;4;2;35.89;0.27;11.93;Ничья;Ничья
1;2018;Уфа;Енисей;95;3-4-3 (49.9%);2;1;12;4;465;386;17;3;51.76;1.24;8.58;Уфа;Енисей
1;2018;Уфа;Ростов;97;5-4-1 (100.0%);0;0;4;1;304;228;13;5;34.49;0.3;16.4;Ничья;Ничья
1;2018;Уфа;ЦСКА;94;3-5-2 (75.0%);0;3;13;3;477;393;24;10;50.85;0.7;9.68;ЦСКА;Уфа
1;2018;Уфа;Ахмат;95;5-3-2 (69.5%);1;2;5;2;321;253;4;1;41.49;0.16;8.34;Ахмат;Уфа
1;2018;Уфа;Зенит;93;3-4-2-1 (75.4%);0;2;14;5;387;322;20;8;45.06;0.87;8.18;Зенит;Уфа
1;2018;Уфа;Динамо;95;5-3-2 (81.46%);0;3;5;2;340;273;13;5;40.35;0.34;10.04;Динамо;Уфа
1;2018;Уфа;Краснодар;96;5-3-2 (97.91%);0;1;8;3;312;242;13;3;36.77;0.43;19.06;Краснодар;Уфа
1;2018;Уфа;Анжи;92;3-4-2-1 (100.0%);3;0;7;5;463;376;16;5;45.55;1.25;15.39;Уфа;Анжи
1;2018;Уфа;Локомотив;94;3-5-1-1 (89.12%);0;0;11;6;481;385;26;5;49.71;1.41;6.95;Ничья;Ничья
2;2018;Уфа;Тосно;94;5-3-2 (44.62%);5;0;12;6;401;338;15;8;46.01;2.53;9.07;Уфа;Тосно
2;2018;Уфа;Рубин;94;5-3-2 (100.0%);0;0;3;1;363;282;10;3;38.45;0.39;11.93;Ничья;Ничья
2;2018;Уфа;СКА;95;3-4-2-1 (72.78%);1;0;10;4;436;336;33;10;54.36;1.77;10.28;Уфа;СКА
2;2018;Уфа;Локомотив;96;3-4-2-1 (85.6%);0;0;7;2;358;281;12;5;38.89;0.75;9.33;Ничья;Ничья
2;2018;Уфа;ЦСКА;94;5-4-1 (100.0%);1;1;10;5;335;254;16;8;43;1.6;10.13;Ничья;Ничья
2;2018;Уфа;Арсенал;94;3-4-2-1 (84.42%);1;2;7;3;371;270;23;7;50.09;0.75;6.68;Арсенал;Уфа
2;2018;Уфа;Зенит;96;3-4-2-1 (75.59%);1;2;11;4;588;469;40;11;61.59;1.09;6.21;Зенит;Уфа
2;2018;Уфа;Краснодар;94;5-3-2 (93.96%);1;0;5;1;295;221;10;5;32.18;0.95;12.73;Уфа;Краснодар
2;2018;Уфа;Анжи;97;3-4-2-1 (93.59%);3;2;8;4;306;216;14;6;45.73;0.94;5.53;Уфа;Анжи
2;2018;Уфа;Динамо;93;3-4-2-1 (100.0%);1;1;9;1;457;386;25;8;53.26;0.98;6.35;Ничья;Ничья
1;2017;Уфа;Ростов;95;5-4-1 (35.58%);0;1;7;2;497;386;18;1;62.16;1.39;9.04;Ростов;Уфа
1;2017;Уфа;Амкар;93;3-4-2-1 (100.0%);3;0;9;4;378;294;15;6;41.82;1.29;8.42;Уфа;Амкар
1;2017;Уфа;Ахмат;94;3-4-2-1 (100.0%);1;2;5;3;347;256;14;3;45.08;0.67;9.48;Ахмат;Уфа
1;2017;Уфа;Урал;93;3-4-2-1 (78.8%);2;0;12;6;301;233;19;10;37.54;1.63;5.58;Уфа;Урал
1;2017;Уфа;Спартак;94;3-4-2-1 (71.94%);1;3;6;1;291;220;4;1;38.15;0.56;9.97;Спартак;Уфа
1;2017;Уфа;Рубин;94;3-4-2-1 (100.0%);2;1;8;2;434;334;10;3;56.44;0.85;5.59;Уфа;Рубин
1;2017;Уфа;СКА;96;3-4-2-1 (100.0%);2;2;13;8;417;322;28;13;52.53;1.56;5.74;Ничья;Ничья
1;2017;Уфа;Локомотив;94;3-4-2-1 (100.0%);1;0;8;2;323;231;21;8;41.79;1.22;5.72;Уфа;Локомотив
1;2017;Уфа;ЦСКА;94;3-4-2-1 (100.0%);0;0;9;3;329;260;9;1;41.49;0.57;7.65;Ничья;Ничья
1;2017;Уфа;Арсенал;92;3-4-2-1 (92.05%);1;0;8;3;441;365;25;10;51.76;1.12;6.54;Уфа;Арсенал
1;2017;Уфа;Зенит;93;5-3-2 (100.0%);0;3;5;2;320;259;22;8;39.89;0.39;9.3;Зенит;Уфа
1;2017;Уфа;Краснодар;93;3-5-2 (75.07%);0;1;7;2;301;219;10;2;32.19;0.86;15.48;Краснодар;Уфа
